1, 1.1180338694482812
2, 0.7453558271883242
3, 0.5590167803435984
4, 0.44721333167366206
5, 0.3726776820982763
6, 0.31943791772591695
7, 0.2795080816108308
8, 0.24845153100534886
9, 0.2236062802608712
10, 0.2032783385100794
11, 0.18633837850810617
12, 0.17200455831619388
13, 0.159718419406623
14, 0.14907042552574476
15, 0.13975342448331735
16, 0.13153253519268066
17, 0.12422507236420556
18, 0.11768681076921096
19, 0.11180237022477359
20, 0.10647834772566395
21, 0.101638322631222
22, 0.09721916484698456
23, 0.09316826596090466
24, 0.08944143490685597
25, 0.0860012792442667
26, 0.0828159461533785
27, 0.07985813321726751
28, 0.07710430386960992
29, 0.07453405975291288
30, 0.07212963455582529
31, 0.06987548275589872
32, 0.06775794313643464
33, 0.06576496168269776
34, 0.06388586198164843
35, 0.06211115388833201
36, 0.06043237321942489
37, 0.05884194675826979
38, 0.05733307802836782
39, 0.05589965020087424
40, 0.05453614321072764
41, 0.053237562713351415
42, 0.051999378954345817
43, 0.05081747397517738
44, 0.04968809585807184
45, 0.048607818938957686
46, 0.0475735090996507
47, 0.046582293398476915
48, 0.04563153341961364
49, 0.04471880182049848
50, 0.043841861638380636
51, 0.04299864798455615
52, 0.04218725181098086
53, 0.041405905480584294
54, 0.04065296991170157
55, 0.03992692309994667
56, 0.0392263498482345
57, 0.038549932559294585
58, 0.03789644296447794
59, 0.037264734679708415
60, 0.0366537364936429
61, 0.03606244630533253
62, 0.03548992563929237
63, 0.03493529467475521
64, 0.03439772773376852
65, 0.033876449179459076
66, 0.033370729681640204
67, 0.0328798828118929
68, 0.03240326193475289
69, 0.03194025736534933
70, 0.031490293767256754
71, 0.031052827767181126
72, 0.030627345765705454
73, 0.03021336192554281
74, 0.029810416320730546
75, 0.02941807323192655
76, 0.029035919574569247
77, 0.02866356344790645
78, 0.028300632794274864
79, 0.027946774158879886
80, 0.027601651541490073
81, 0.027264945332133382
82, 0.02693635132371297
83, 0.026615579795199375
84, 0.02630235465947798
85, 0.02599641267070433
86, 0.02569750268628597
87, 0.02540538497920202
88, 0.02511983059668054
89, 0.024840620761622925
90, 0.024567546313509527
91, 0.024300407185753832
92, 0.02403901191678441
93, 0.023783177192325245
94, 0.023532727416600428
95, 0.023287494310321104
96, 0.023047316533547694
97, 0.022812039331649818
98, 0.022581514202700038
99, 0.022355598584852747
100, 0.022134155562273727
101, 0.021917053588374792
102, 0.021704166225174928
103, 0.021495371897688676
104, 0.0212905536623586
105, 0.021089598988594527
106, 0.020892399552547604
107, 0.020698851042375586
108, 0.020508852974176706
109, 0.020322308518021814
110, 0.020139124333342584
111, 0.019959210413162773
112, 0.01978247993658686
113, 0.01960884912907763
114, 0.01943823712998384
115, 0.01927056586695447
116, 0.019105759936781146
117, 0.018943746492291202
118, 0.018784455134957422
119, 0.018627817812870897
120, 0.018473768723767162
121, 0.018322244222840484
122, 0.018173182735026758
123, 0.018026524671553718
124, 0.01788221235049557
125, 0.017740189921091228
126, 0.01760040329166057
127, 0.01746280006088682
128, 0.017327329452302878
129, 0.01719394225178794
130, 0.017062590747948272
131, 0.016933228675184854
132, 0.01680581115934208
133, 0.016680294665800066
134, 0.016556636949844116
135, 0.016434797009253346
136, 0.01631473503895074
137, 0.01619641238763033
138, 0.016079791516254095
139, 0.015964835958322602
140, 0.01585151028185205
141, 0.01573978005293884
142, 0.015629611800863398
143, 0.015520972984652392
144, 0.015413831961010531
145, 0.015308157953582181
146, 0.01520392102346153
147, 0.015101092040906615
148, 0.014999642658173546
149, 0.014899545283462703
150, 0.014800773055886373
151, 0.01470329982141189
152, 0.014607100109777674
153, 0.014512149112287298
154, 0.014418422660466322
155, 0.014325897205543073
156, 0.014234549798715895
157, 0.014144358072166314
158, 0.014055300220782494
159, 0.013967354984585857
160, 0.013880501631791275
161, 0.013794719942510532
162, 0.013709990193047599
163, 0.013626293140774407
164, 0.013543610009544788
165, 0.01346192247565588
166, 0.013381212654291246
167, 0.013301463086461523
168, 0.013222656726412454
169, 0.013144776929461541
170, 0.013067807440274906
171, 0.012991732381553264
172, 0.012916536243097883
173, 0.012842203871266101
174, 0.012768720458786902
175, 0.01269607153491479
176, 0.012624242955926568
177, 0.012553220895935314
178, 0.012482991838012861
179, 0.012413542565605413
180, 0.012344860154236767
181, 0.012276931963486245
182, 0.012209745629225369
183, 0.012143289056110349
184, 0.01207755041031838
185, 0.012012518112516354
186, 0.011948180831056534
187, 0.011884527475390391
188, 0.011821547189690012
189, 0.011759229346669226
190, 0.011697563541603248
191, 0.011636539586531897
192, 0.011576147504643171
193, 0.011516377524834186
194, 0.011457220076432708
195, 0.011398665784085184
196, 0.01134070546280101
197, 0.011283330113145432
198, 0.011226530916574993
199, 0.011170299230916173
200, 0.01111462658598226
201, 0.011059504679306519
202, 0.011004925372023966
203, 0.010950880684847772
204, 0.010897362794189245
205, 0.010844364028372534
206, 0.010791876863963533
207, 0.010739893922212692
208, 0.01068840796558801
209, 0.01063741189441641
210, 0.010586898743613531
211, 0.010536861679511126
212, 0.010487293996775343
213, 0.010438189115401245
214, 0.01038954057780504
215, 0.01034134204598686
216, 0.010293587298772841
217, 0.010246270229144237
218, 0.010199384841621336
219, 0.010152925249734606
220, 0.010106885673554692
221, 0.010061260437296767
222, 0.010016043966982842
223, 0.009971230788169144
224, 0.009926815523735328
225, 0.009882792891731289
226, 0.009839157703280569
227, 0.00979590486053709
228, 0.009753029354703182
229, 0.009710526264088207
230, 0.009668390752224348
231, 0.009626618066033956
232, 0.00958520353403406
233, 0.009544142564595947
