1, 1.1178439690734783
2, 0.7450555183225911
3, 0.5586249119640173
4, 0.44674472808801713
5, 0.37214576300005453
6, 0.3188554547234182
7, 0.2788874887924655
8, 0.24780500011762058
9, 0.22294585367907657
10, 0.20261595389296425
11, 0.18568589926521317
12, 0.17137379641661232
13, 0.15912115380118835
14, 0.1485184179355301
15, 0.1392584335484241
16, 0.13110632957407492
17, 0.1238794431690047
18, 0.11743358354177662
19, 0.11165341666959563
20, 0.10644559728158891
21, 0.1017337739874833
22, 0.0974548974732121
23, 0.09355645171189052
24, 0.08999434975575736
25, 0.08673131519379286
26, 0.08373562337242675
27, 0.08098011244979915
28, 0.07844139916308628
29, 0.07609925155484862
30, 0.0739360832289935
31, 0.0719365425654526
32, 0.07008717676523774
33, 0.06837615533494883
34, 0.06679304113906531
35, 0.06532859978802419
36, 0.06397464012778024
37, 0.06272388012130416
38, 0.06156983358556408
39, 0.06050671415687391
40, 0.05952935356747925
41, 0.0586331318743572
42, 0.057813917722778184
43, 0.057068017078763515
44, 0.05639212914621621
45, 0.05578330841141854
46, 0.05523893194153179
47, 0.05475667121368873
48, 0.054334467874256075
49, 0.053970512929343455
50, 0.053663228951945245
51, 0.05341125496168675
52, 0.053213433692625114
53, 0.053068801015275294
54, 0.05297657732262996
55, 0.05293616072795062
56, 0.052947121955773
57, 0.05300920083781839
58, 0.05312230435335386
59, 0.05328650617967152
60, 0.0535020477435627
61, 0.05376934078958189
62, 0.05408897150621311
63, 0.05446170627746903
64, 0.05488849915566259
65, 0.05537050118191796
66, 0.05590907171536075
67, 0.05650579197080652
68, 0.057162481009528913
69, 0.057881214479695416
70, 0.05866434646424831
71, 0.05951453486651113
72, 0.060434770850522464
73, 0.061428412957452314
74, 0.062499226645851946
75, 0.06365143015757771
76, 0.06488974780012267
77, 0.06621947196897345
78, 0.06764653552248949
79, 0.06917759648207056
80, 0.07082013748258507
81, 0.07258258296895394
82, 0.07447443786048286
83, 0.07650645233293905
84, 0.07869081856482278
85, 0.08104140684755967
86, 0.08357405049188646
87, 0.0863068916448509
88, 0.08926080370274665
89, 0.09245991080490898
90, 0.09593223141002692
91, 0.09971048190142426
92, 0.1038330885894483
93, 0.10834547394694227
94, 0.1133017078135023
95, 0.11876665032332065
96, 0.12481876625541839
97, 0.13155386969725574
98, 0.1390901786548193
99, 0.1475752472570697
100, 0.15719564288288443
101, 0.16819072578326963
102, 0.180872714455154
103, 0.19565665715184075
104, 0.21310652669932795
105, 0.2340085543575846
106, 0.2594926334868175
107, 0.29124306251049875
108, 0.33188605008087335
109, 0.3857550625251315
110, 0.4605472422033926
111, 0.5713726610234958
112, 0.7525080102430165
113, 1.10189880010351
114, 2.0571533279216223
115, 15.463387920668218
116, 2.802893059704792
117, 1.2850077870220544
118, 0.8336012418827962
119, 0.6169049408045618
120, 0.4896328382705366
121, 0.40589839434744895
122, 0.3466236730168586
123, 0.3024562974827763
124, 0.26827264187115246
125, 0.24103050433432188
126, 0.21880961931549955
127, 0.20033812773804555
128, 0.1847402099515075
129, 0.17139307460634326
130, 0.1598417432436662
131, 0.1497461001273746
132, 0.14084680061824942
133, 0.13294264115515664
134, 0.12587513376453793
135, 0.11951774401717116
136, 0.11376822650711806
137, 0.10854306535477179
138, 0.10377337477111842
139, 0.09940183109147582
140, 0.09538034568327024
141, 0.0916682780772042
142, 0.08823104846307882
143, 0.0850390491586097
144, 0.0820667825011585
145, 0.07929217205848976
146, 0.07669600782699673
147, 0.07426149596616928
148, 0.07197389079109777
149, 0.06982019201050767
150, 0.06778889410349917
151, 0.06586977765331266
152, 0.06405373466699382
153, 0.06233262159480803
154, 0.060699135057810716
155, 0.05914670629413492
156, 0.057669411115920666
157, 0.056261892782104125
158, 0.054919295676788514
159, 0.053637208067916275
160, 0.05241161252876353
161, 0.05123884285210719
162, 0.05011554648674311
163, 0.04903865168828207
164, 0.04800533870849351
165, 0.04701301445591925
166, 0.04605929014973896
167, 0.04514196156262653
168, 0.044258991509534926
169, 0.0434084942903272
170, 0.04258872183676869
171, 0.041798051350141606
172, 0.04103497424581904
173, 0.040298086246547696
174, 0.039586078487697865
175, 0.038897729516014945
176, 0.038231898079004095
177, 0.0375875166153617
178, 0.03696358536829652
179, 0.036359167053364214
180, 0.035773382020885224
181, 0.03520540386028857
182, 0.034654455400040925
183, 0.034119805062277755
184, 0.03360076353600388
185, 0.03309668073688034
186, 0.03260694302521813
187, 0.032130970656965914
188, 0.0316682154452487
189, 0.031218158612443207
190, 0.030780308814925134
191, 0.03035420032449506
192, 0.02993939135217205
193, 0.029535462501502175
194, 0.02914201533984202
195, 0.028758671077231204
196, 0.028385069343498978
197, 0.02802086705516108
198, 0.027665737364483182
199, 0.0273193686838156
200, 0.026981463778947803
201, 0.026651738925825175
202, 0.026329923125482445
203, 0.026015757372522652
204, 0.025708993972890132
205, 0.025409395907065535
206, 0.025116736235147517
207, 0.02483079754060435
208, 0.02455137140974224
209, 0.02427825794420259
210, 0.024011265304014935
211, 0.023750209278950236
212, 0.023494912886095058
213, 0.023245205991744594
214, 0.023000924955863342
215, 0.02276191229750205
216, 0.022528016379687554
217, 0.02229909111241975
218, 0.02207499567251468
